codigo_renaes,emergencias_total
00006944,0.0
00006947,0.0
00006948,0.0
00006949,0.0
00006950,0.0
00006951,0.0
00006958,0.0
00006959,0.0
00006960,0.0
00006963,0.0
00006971,0.0
00006972,0.0
00006973,0.0
00006974,0.0
00006975,0.0
00006977,0.0
00006978,0.0
00006979,0.0
00006980,0.0
00006981,0.0
00006982,0.0
00006983,0.0
00006984,0.0
00006985,0.0
00006993,0.0
00006994,0.0
00006995,0.0
00006996,0.0
00006997,0.0
00007016,0.0
00007017,6.0
00007018,0.0
00007019,0.0
00007024,0.0
00007028,772.0
00007031,0.0
00007034,0.0
00007045,0.0
00007047,0.0
00007048,0.0
00007049,0.0
00007050,0.0
00007053,10.0
00007078,0.0
00007080,0.0
00007081,0.0
00007082,0.0
00007083,0.0
00007084,0.0
00007085,0.0
00007086,510.0
00007090,0.0
00007092,1254.0
00007096,0.0
00007097,0.0
00007098,0.0
00007099,0.0
00007100,0.0
00007101,0.0
00007102,0.0
00007103,0.0
00007106,0.0
00007108,0.0
00007109,0.0
00007110,0.0
00007111,0.0
00007112,0.0
00007115,0.0
00007116,0.0
00007117,503.0
00007121,0.0
00007122,0.0
00007124,0.0
00007125,0.0
00007126,16346.0
00007127,401.0
00007129,1125.0
00007131,0.0
00007132,4.0
00007133,1063.0
00007135,2161.0
00007138,0.0
00007142,0.0
00007143,0.0
00007144,0.0
00007145,0.0
00007146,0.0
00007147,0.0
00007151,0.0
00007152,1347.0
00007166,0.0
00007167,0.0
00007168,56.0
00007171,2.0
00007178,0.0
00007179,0.0
00007180,0.0
00007185,0.0
00007186,0.0
00007187,0.0
00007210,0.0
00007224,0.0
00007226,0.0
00007237,0.0
00007238,8.0
00007240,0.0
00007241,0.0
00007247,7.0
00007248,0.0
00007249,0.0
00007265,0.0
00007266,0.0
00007267,0.0
00007275,0.0
00007277,1424.0
00007289,6.0
00007290,6.0
00007291,0.0
00007292,0.0
00007293,0.0
00007294,2.0
00007295,0.0
00007297,0.0
00007298,2.0
00007301,1.0
00007302,0.0
00007303,0.0
00007305,0.0
00007312,0.0
00007314,3135.0
00007319,0.0
00007321,0.0
00007325,386.0
00007327,0.0
00007336,0.0
00007337,0.0
00007338,0.0
00007339,0.0
00007340,0.0
00007341,0.0
00007342,0.0
00007343,1.0
00007344,471.0
00007345,849.0
00007346,920.0
00007358,0.0
00007359,0.0
00007361,0.0
00007362,0.0
00007365,0.0
00007366,0.0
00007367,0.0
00007368,0.0
00007369,0.0
00007370,0.0
00007371,0.0
00007372,0.0
00007373,0.0
00007375,0.0
00007384,0.0
00007385,6.0
00007386,0.0
00007387,0.0
00007388,0.0
00007389,128.0
00007390,0.0
00007391,0.0
00007392,1.0
00007393,1.0
00007394,0.0
00007395,0.0
00007396,0.0
00007397,748.0
00007399,0.0
00007401,0.0
00007403,0.0
00007404,0.0
00007405,0.0
00007406,1.0
00007407,0.0
00007409,0.0
00007411,0.0
00007412,0.0
00007414,657.0
00007415,2189.0
00007416,1556.0
00007417,0.0
00007418,0.0
00007420,0.0
00007431,0.0
00007432,0.0
00007433,0.0
00007439,949.0
00007440,1729.0
00007441,709.0
00007442,660.0
00007443,383.0
00007444,0.0
00007449,0.0
00007450,0.0
00007453,281.0
00007454,0.0
00007455,0.0
00007456,0.0
00007460,0.0
00007461,0.0
00007463,0.0
00007464,0.0
00007629,0.0
00007632,13871.0
00007633,24226.0
00007634,30807.0
00007635,10208.0
00007636,3261.0
00007637,13889.0
00007638,9009.0
00007639,16318.0
00007644,12.0
00007684,0.0
00007686,5281.0
00007687,10.0
00007688,253.0
00007692,1549.0
00007696,0.0
00007697,0.0
00007698,0.0
00007699,0.0
00007700,0.0
00007701,0.0
00007705,0.0
00007706,2.0
00007707,7.0
00007708,0.0
00007709,0.0
00007714,0.0
00007717,0.0
00007719,3734.0
00007720,0.0
00007722,0.0
00007723,0.0
00007732,7227.0
00007733,10037.0
00007734,853.0
00007735,0.0
00007738,0.0
00007744,0.0
00007745,0.0
00007746,0.0
00007747,0.0
00007748,0.0
00007749,0.0
00007750,0.0
00007751,0.0
00007752,0.0
00007753,0.0
00007874,0.0
00007918,0.0
00007948,0.0
00008012,52.0
00008024,3417.0
00008036,0.0
00008044,0.0
00008108,1283.0
00008151,1192.0
00008154,50.0
00008215,0.0
00008229,0.0
00008258,0.0
00008265,35234.0
00008266,11819.0
00008269,258.0
00008271,11631.0
00008281,1138.0
00008292,7773.0
00008317,87589.0
00008318,17215.0
00008325,10562.0
00008351,25.0
00008353,74704.0
00008378,0.0
00008388,0.0
00008389,0.0
00008398,11844.0
00008413,57.0
00008438,18737.0
00008453,0.0
00008475,0.0
00008489,39489.0
00008502,72410.0
00008514,3094.0
00008516,30.0
00008519,5072.0
00008539,10566.0
00008564,7785.0
00008577,12139.0
00008652,18064.0
00008653,2064.0
00008654,1961.0
00008656,8037.0
00008658,1643.0
00008660,700.0
00008668,0.0
00008685,22243.0
00008709,4644.0
00008711,10336.0
00008720,54315.0
00008730,85.0
00008741,30248.0
00008746,35390.0
00008750,1352.0
00008751,0.0
00008786,1648.0
00008802,0.0
00008803,863.0
00008825,445.0
00008826,1541.0
00008835,15465.0
00008841,0.0
00008844,0.0
00008858,3901.0
00008880,173.0
00008881,6630.0
00008911,0.0
00008912,0.0
00008913,0.0
00008914,0.0
00008915,0.0
00008917,0.0
00008922,0.0
00008923,0.0
00008924,0.0
00008925,0.0
00008956,124.0
00008975,0.0
00008995,0.0
00008996,0.0
00009010,453.0
00009037,8818.0
00009038,3390.0
00009040,5738.0
00009041,1168.0
00009042,14189.0
00009043,564.0
00009046,0.0
00009047,135244.0
00009049,0.0
00009054,24077.0
00009055,10038.0
00009057,1767.0
00009059,2131.0
00009066,8017.0
00009067,2873.0
00009068,1652.0
00009075,0.0
00009084,0.0
00009085,0.0
00009088,0.0
00009090,2746.0
00009104,654.0
00009116,34802.0
00009123,13387.0
00009132,11956.0
00009141,7794.0
00009142,0.0
00009144,1182.0
00009145,0.0
00009148,0.0
00009153,11116.0
00009180,14278.0
00009183,0.0
00009188,18365.0
00009201,8.0
00009202,9.0
00009203,90.0
00009215,29836.0
00009217,143.0
00009218,0.0
00009219,0.0
00009220,16.0
00009221,0.0
00009222,3.0
00009234,2209.0
00009250,7642.0
00009251,46018.0
00009262,0.0
00009273,7.0
00009278,2740.0
00009288,0.0
00009296,17.0
00009298,0.0
00009300,1.0
00009319,5507.0
00009320,16.0
00009323,0.0
00009326,617.0
00009372,0.0
00009409,23397.0
00009437,2550.0
00009466,4.0
00009467,0.0
00009469,0.0
00009476,23.0
00009483,0.0
00009486,0.0
00009499,0.0
00009501,0.0
00009502,0.0
00009503,0.0
00009504,0.0
00009505,0.0
00009513,0.0
00009591,1963.0
00009599,30.0
00009600,49131.0
00009606,0.0
00009627,145.0
00009641,944.0
00009646,0.0
00009651,47.0
00009660,409.0
00009661,0.0
00009682,6973.0
00009683,0.0
00009685,195.0
00009690,0.0
00009693,0.0
00009696,0.0
00009697,0.0
00009698,0.0
00009706,0.0
00009707,0.0
00009709,0.0
00009710,0.0
00009713,0.0
00009714,1.0
00009720,513.0
00009731,0.0
00009734,0.0
00009747,4056.0
00009748,1823.0
00009749,1016.0
00009751,364.0
00009760,108.0
00009762,15.0
00009770,0.0
00009838,0.0
00009839,0.0
00009850,5275.0
00009854,0.0
00009857,0.0
00009863,0.0
00009870,0.0
00009886,15583.0
00009888,0.0
00009891,0.0
00009892,3.0
00009893,0.0
00009895,0.0
00009899,13698.0
00009900,63.0
00009901,0.0
00009913,0.0
00009917,1.0
00009921,850.0
00009924,30.0
00009925,16.0
00009933,0.0
00009940,69.0
00009954,5924.0
00009957,0.0
00009958,0.0
00009963,0.0
00009964,0.0
00009965,2.0
00009966,0.0
00009967,2.0
00009968,0.0
00009979,0.0
00009982,0.0
00009988,12027.0
00009989,13219.0
00010007,1.0
00010008,0.0
00010013,0.0
00010014,617.0
00010038,0.0
00010041,42676.0
00010060,1518.0
00010062,2024.0
00010063,2757.0
00010098,1334.0
00010110,0.0
00010111,0.0
00010135,14380.0
00010136,2612.0
00010148,5.0
00010153,0.0
00010157,0.0
00010160,0.0
00010165,0.0
00010182,28872.0
00010185,77318.0
00010190,0.0
00010191,0.0
00010192,0.0
00010205,0.0
00010222,0.0
00010228,0.0
00010235,1.0
00010236,29.0
00010243,11.0
00010244,25598.0
00010250,0.0
00010251,3569.0
00010258,1713.0
00010265,0.0
00010267,5999.0
00010269,68.0
00010270,0.0
00010271,0.0
00010272,2593.0
00010273,14.0
00010274,1.0
00010275,0.0
00010276,2.0
00010277,0.0
00010278,8.0
00010292,0.0
00010318,0.0
00010333,7977.0
00010344,0.0
00010385,0.0
00010394,297.0
00010402,0.0
00010429,1557.0
00010434,0.0
00010451,0.0
00010464,4688.0
00010467,0.0
00010475,3.0
00010483,122.0
00010498,0.0
00010502,0.0
00010515,0.0
00010516,0.0
00010533,103419.0
00010536,10689.0
00010540,45.0
00010544,0.0
00010557,0.0
00010559,76.0
00010569,3095.0
00010571,67158.0
00010573,0.0
00010581,6448.0
00010603,10322.0
00010605,203.0
00010610,0.0
00010626,0.0
00010662,2119.0
00010669,0.0
00010679,3.0
00010680,0.0
00010688,0.0
00010699,0.0
00010702,0.0
00010703,0.0
00010704,0.0
00010710,19.0
00010723,60.0
00010736,1253.0
00010739,0.0
00010743,14354.0
00010751,7786.0
00010758,0.0
00010759,0.0
00010760,0.0
00010761,0.0
00010762,0.0
00010764,9.0
00010765,0.0
00010776,0.0
00010777,11.0
00010790,0.0
00010792,0.0
00010804,0.0
00010809,0.0
00010815,2633.0
00010821,5.0
00010827,337.0
00010831,0.0
00010834,0.0
00010843,17.0
00010879,863.0
00010883,623.0
00010900,44.0
00010918,0.0
00010920,0.0
00010929,0.0
00010965,0.0
00010966,0.0
00010972,221.0
00010987,0.0
00010992,464.0
00010993,507.0
00010995,0.0
00010997,0.0
00011002,0.0
00011003,0.0
00011007,0.0
00011009,17243.0
00011020,15855.0
00011023,0.0
00011056,0.0
00011061,0.0
00011063,0.0
00011064,0.0
00011065,0.0
00011066,0.0
00011067,0.0
00011068,0.0
00011087,590.0
00011110,0.0
00011113,0.0
00011129,120.0
00011138,0.0
00011154,470.0
00011156,0.0
00011163,1080.0
00011166,0.0
00011167,0.0
00011182,0.0
00011185,0.0
00011188,0.0
00011189,2.0
00011190,0.0
00011195,15.0
00011197,0.0
00011199,17.0
00011200,39.0
00011201,44.0
00011202,46.0
00011204,0.0
00011205,11.0
00011206,396.0
00011207,0.0
00011208,0.0
00011209,84.0
00011210,0.0
00011211,0.0
00011212,0.0
00011213,23278.0
00011214,13757.0
00011220,53.0
00011225,133.0
00011227,1.0
00011229,0.0
00011230,0.0
00011231,0.0
00011232,69.0
00011234,0.0
00011258,0.0
00011260,0.0
00011261,0.0
00011262,0.0
00011272,91.0
00011275,0.0
00011326,0.0
00011329,0.0
00011337,19638.0
00011338,2541.0
00011339,1054.0
00011343,0.0
00011350,0.0
00011351,0.0
00011354,0.0
00011358,0.0
00011362,0.0
00011365,0.0
00011369,13.0
00011372,0.0
00011386,0.0
00011395,45.0
00011396,1986.0
00011397,0.0
00011398,2.0
00011399,0.0
00011400,0.0
00011401,11701.0
00011408,217.0
00011409,49501.0
00011416,0.0
00011421,3.0
00011425,0.0
00011426,0.0
00011431,0.0
00011437,0.0
00011438,330.0
00011443,0.0
00011448,174.0
00011454,69.0
00011462,0.0
00011463,0.0
00011466,370.0
00011470,5509.0
00011485,2.0
00011491,0.0
00011497,0.0
00011498,23.0
00011528,23.0
00011547,0.0
00011560,0.0
00011562,0.0
00011570,0.0
00011571,0.0
00011573,0.0
00011578,0.0
00011579,4.0
00011592,408.0
00011624,0.0
00011626,0.0
00011627,0.0
00011628,0.0
00011629,0.0
00011661,0.0
00011664,0.0
00011677,0.0
00011702,1176.0
00011720,22.0
00011733,606.0
00011737,587.0
00011741,0.0
00011743,14.0
00011744,5.0
00011747,0.0
00011750,0.0
00011763,761.0
00011768,3.0
00011769,74.0
00011773,7.0
00011775,43527.0
00011777,0.0
00011787,1.0
00011794,3233.0
00011803,0.0
00011808,0.0
00011833,4781.0
00011849,0.0
00011874,0.0
00011876,0.0
00011894,0.0
00011909,0.0
00011913,1.0
00011950,0.0
00011967,839.0
00011968,126.0
00011978,436.0
00011995,0.0
00012020,0.0
00012023,0.0
00012075,0.0
00012083,0.0
00012085,0.0
00012088,18.0
00012097,0.0
00012104,0.0
00012106,101.0
00012110,0.0
00012114,0.0
00012120,0.0
00012124,0.0
00012125,0.0
00012161,2153.0
00012165,0.0
00012188,0.0
00012190,0.0
00012192,0.0
00012194,0.0
00012195,0.0
00012206,0.0
00012219,159.0
00012220,17.0
00012228,0.0
00012229,0.0
00012235,0.0
00012243,8973.0
00012260,0.0
00012261,415.0
00012262,97.0
00012267,1886.0
00012272,53607.0
00012274,3.0
00012275,49.0
00012277,0.0
00012292,0.0
00012301,161.0
00012319,101.0
00012366,6464.0
00012429,0.0
00012446,0.0
00012449,1992.0
00012454,10.0
00012457,53.0
00012468,0.0
00012469,0.0
00012470,0.0
00012471,0.0
00012492,0.0
00012555,0.0
00012633,8736.0
00012641,0.0
00012644,0.0
00012664,0.0
00012666,5261.0
00012671,2159.0
00012692,0.0
00012739,12.0
00012740,23.0
00012741,0.0
00012761,264.0
00012765,20.0
00012807,48.0
00012822,3.0
00012831,0.0
00012854,2526.0
00012885,9.0
00012897,0.0
00012900,0.0
00012904,0.0
00012905,1.0
00012907,8245.0
00012923,72.0
00012924,0.0
00012926,0.0
00012931,0.0
00012932,0.0
00012947,0.0
00012953,155.0
00012975,1227.0
00012995,0.0
00013021,0.0
00013022,0.0
00013042,254.0
00013058,8.0
00013059,0.0
00013064,0.0
00013164,69.0
00013165,0.0
00013174,0.0
00013264,0.0
00013290,117046.0
00013291,245740.0
00013292,0.0
00013295,28661.0
00013296,29438.0
00013297,11485.0
00013298,1037.0
00013299,9.0
00013300,0.0
00013305,2.0
00013371,64.0
00013373,1685.0
00013383,54.0
00013386,397.0
00013494,5751.0
00013506,0.0
00013516,0.0
00013550,0.0
00013552,0.0
00013591,15699.0
00013605,0.0
00013624,0.0
00013662,0.0
00013663,1.0
00013687,0.0
00013699,0.0
00013722,6318.0
00013727,0.0
00013754,0.0
00013794,0.0
00013800,0.0
00013802,0.0
00013808,0.0
00013810,0.0
00013825,0.0
00013827,0.0
00013834,0.0
00013849,0.0
00013862,0.0
00013863,0.0
00013864,0.0
00013900,0.0
00013910,16205.0
00013911,13140.0
00013912,159115.0
00013914,693.0
00014017,3.0
00014071,0.0
00014079,0.0
00014092,0.0
00014147,58748.0
00014176,0.0
00014181,0.0
00014222,0.0
00014311,39.0
00014314,0.0
00014361,0.0
00014382,0.0
00014383,0.0
00014384,3.0
00014385,11.0
00014403,0.0
00014473,844.0
00014501,16960.0
00014509,5.0
00014718,673.0
00014765,0.0
00014889,0.0
00015075,0.0
00015077,0.0
00015078,0.0
00015118,2869.0
00015143,0.0
00015179,0.0
00015182,0.0
00015230,3983.0
00015236,0.0
00015266,290.0
00015310,0.0
00015349,0.0
00015375,408.0
00015377,0.0
00015392,0.0
00015421,0.0
00015422,0.0
00015461,0.0
00015471,0.0
00015496,22.0
00015577,0.0
00015585,0.0
00015598,18969.0
00015610,4691.0
00015657,281.0
00015684,982.0
00015716,0.0
00015718,0.0
00015730,7896.0
00015771,12.0
00015817,0.0
00015835,5.0
00015854,2.0
00015876,6.0
00015905,0.0
00015914,0.0
00015927,0.0
00015934,0.0
00015963,0.0
00015968,1283.0
00016005,10.0
00016016,0.0
00016017,0.0
00016037,126.0
00016057,0.0
00016064,28.0
00016067,0.0
00016094,3025.0
00016110,0.0
00016121,0.0
00016134,0.0
00016135,0.0
00016136,4.0
00016137,0.0
00016138,0.0
00016139,0.0
00016148,100.0
00016151,0.0
00016153,8681.0
00016157,45318.0
00016204,0.0
00016301,0.0
00016325,0.0
00016327,0.0
00016328,0.0
00016329,0.0
00016330,0.0
00016332,0.0
00016334,0.0
00016335,0.0
00016353,4891.0
00016357,678.0
00016363,233.0
00016374,74055.0
00016397,0.0
00016422,0.0
00016423,0.0
00016424,0.0
00016453,0.0
00016481,2282.0
00016482,0.0
00016484,0.0
00016486,0.0
00016488,0.0
00016536,45.0
00016541,0.0
00016551,142.0
00016552,3149.0
00016569,1649.0
00016641,2.0
00016651,263.0
00016653,2.0
00016721,5162.0
00016723,0.0
00016729,0.0
00016744,10357.0
00016758,0.0
00016786,0.0
00016794,4477.0
00016827,281.0
00016830,0.0
00016886,0.0
00016896,0.0
00016908,0.0
00016909,0.0
00016911,0.0
00016912,0.0
00016918,4247.0
00016951,0.0
00017023,0.0
00017024,5018.0
00017075,38.0
00017077,9130.0
00017081,0.0
00017084,0.0
00017085,0.0
00017099,0.0
00017149,0.0
00017173,0.0
00017311,0.0
00017336,0.0
00017369,42.0
00017385,0.0
00017391,15.0
00017392,0.0
00017393,1189.0
00017468,1.0
00017493,21.0
00017500,355.0
00017540,0.0
00017563,1482.0
00017588,0.0
00017589,0.0
00017604,0.0
00017634,1243.0
00017676,0.0
00017678,0.0
00017685,183.0
00017687,0.0
00017690,0.0
00017695,1949.0
00017707,0.0
00017726,0.0
00017752,0.0
00017754,0.0
00017799,0.0
00017800,0.0
00017801,0.0
00017813,0.0
00017815,0.0
00017816,0.0
00017820,0.0
00017823,0.0
00017847,21.0
00017849,7.0
00017883,308.0
00017902,0.0
00017903,0.0
00017909,0.0
00017924,0.0
00017925,0.0
00018008,0.0
00018011,1085.0
00018077,0.0
00018081,0.0
00018106,0.0
00018118,2.0
00018119,0.0
00018120,0.0
00018121,2.0
00018123,0.0
00018126,0.0
00018171,1972.0
00018189,0.0
00018190,0.0
00018192,0.0
00018225,0.0
00018226,0.0
00018230,2563.0
00018241,0.0
00018297,0.0
00018306,0.0
00018307,0.0
00018310,7404.0
00018319,68444.0
00018385,110.0
00018404,5902.0
00018450,0.0
00018475,0.0
00018492,0.0
00018493,0.0
00018550,0.0
00018580,74424.0
00018581,0.0
00018584,5353.0
00018592,8.0
00018606,1904.0
00018626,0.0
00018659,799.0
00018667,0.0
00018670,0.0
00018704,227.0
00018768,0.0
00018769,0.0
00018775,0.0
00018808,0.0
00018816,0.0
00018825,0.0
00018921,0.0
00018935,0.0
00018950,0.0
00018985,16749.0
00018987,0.0
00019049,16428.0
00019070,0.0
00019093,0.0
00019140,0.0
00019155,0.0
00019233,0.0
00019285,0.0
00019286,0.0
00019289,93.0
00019390,21.0
00019481,22.0
00019549,0.0
00019591,0.0
00019599,0.0
00019671,0.0
00019716,0.0
00019748,0.0
00019765,0.0
00019769,0.0
00019787,2745.0
00019790,0.0
00019792,0.0
00019793,0.0
00019794,0.0
00019839,7.0
00020106,0.0
00020157,0.0
00020181,0.0
00020230,0.0
00020245,0.0
00020274,8688.0
00020346,0.0
00020382,0.0
00020444,0.0
00020543,416.0
00020674,0.0
00020823,0.0
00020827,0.0
00020853,0.0
00020868,0.0
00020925,3259.0
00020976,0.0
00020979,1827.0
00021002,0.0
00021003,1655.0
00021009,0.0
00021061,0.0
00021062,0.0
00021066,0.0
00021094,0.0
00021096,0.0
00021104,0.0
00021224,0.0
00021226,0.0
00021227,0.0
00021228,0.0
00021259,0.0
00021354,0.0
00021412,914.0
00021449,0.0
00021450,0.0
00021465,1.0
00021475,0.0
00021481,0.0
00021508,0.0
00021550,0.0
00021551,0.0
00021587,13.0
00021651,0.0
00021652,0.0
00021664,0.0
00021768,0.0
00021797,0.0
00021800,0.0
00021801,0.0
00021802,0.0
00021803,0.0
00021804,0.0
00021805,0.0
00021806,0.0
00021814,0.0
00021850,0.0
00021966,0.0
00021969,0.0
00022016,0.0
00022037,0.0
00022075,0.0
00022113,0.0
00023022,0.0
00023087,0.0
00023151,16.0
00023159,23972.0
00023175,0.0
00023273,0.0
00023301,1031.0
00023338,0.0
00023381,0.0
00023431,0.0
00023488,0.0
00023509,0.0
00023564,0.0
00023570,78.0
00023602,0.0
00023731,103.0
00023733,236.0
00023741,0.0
00023760,0.0
00023785,0.0
00023833,0.0
00023852,0.0
00023917,0.0
00023956,0.0
00023969,0.0
00024132,0.0
00024140,0.0
00024168,0.0
00024173,83.0
00024208,0.0
00024259,0.0
00024299,0.0
00024304,0.0
00024336,0.0
00024374,0.0
00024409,0.0
00024425,0.0
00024428,0.0
00024527,0.0
00024531,416.0
00024571,0.0
00024608,138.0
00024651,0.0
00024663,0.0
00024669,0.0
00024686,0.0
00024692,4.0
00024719,20.0
00024750,0.0
00024779,0.0
00024780,0.0
00024847,0.0
00024872,0.0
00024924,0.0
00024931,0.0
00024938,0.0
00024940,2.0
00025042,0.0
00025043,0.0
00025049,0.0
00025061,110.0
00025066,0.0
00025160,283.0
00025207,15.0
00025208,3256.0
00025210,1687.0
00025212,0.0
00025226,0.0
00025272,0.0
00025299,0.0
00025303,62.0
00025338,3.0
00025339,0.0
00025342,0.0
00025343,3.0
00025346,2.0
00025369,0.0
00025371,0.0
00025383,171.0
00025393,0.0
00025474,0.0
00025485,0.0
00025526,0.0
00025535,0.0
00025536,0.0
00025537,0.0
00025573,0.0
00025598,132.0
00025623,0.0
00025659,0.0
00025732,0.0
00025739,0.0
00025740,0.0
00025749,0.0
00025771,0.0
00025772,0.0
00025776,2.0
00025804,0.0
00025858,36.0
00025870,2.0
00025875,0.0
00025879,0.0
00025930,0.0
00025933,0.0
00025970,353.0
00025973,415.0
00025977,0.0
00026004,0.0
00026009,0.0
00026055,0.0
00026070,25.0
00026077,0.0
00026079,1436.0
00026080,356.0
00026094,0.0
00026163,25.0
00026167,183.0
00026181,0.0
00026182,0.0
00026273,0.0
00026282,0.0
00026299,0.0
00026304,0.0
00026345,0.0
00026352,0.0
00026367,0.0
00026387,0.0
00026399,0.0
00026411,1300.0
00026446,0.0
00026473,0.0
00026642,0.0
00026677,0.0
00026698,0.0
00026706,289.0
00026707,0.0
00026774,3.0
00026793,0.0
00026856,0.0
00026928,0.0
00026935,614.0
00026936,10104.0
00026938,0.0
00026966,0.0
00026983,0.0
00027002,42.0
00027008,0.0
00027009,0.0
00027011,0.0
00027016,0.0
00027021,0.0
00027028,0.0
00027051,0.0
00027062,2.0
00027078,0.0
00027080,0.0
00027081,0.0
00027083,0.0
00027084,0.0
00027085,0.0
00027097,0.0
00027134,0.0
00027144,0.0
00027157,0.0
00027173,1422.0
00027190,0.0
00027203,0.0
00027214,6215.0
00027216,0.0
00027244,0.0
00027247,0.0
00027260,326.0
00027276,0.0
00027312,0.0
00027320,3914.0
00027358,617.0
00027371,0.0
00027415,0.0
00027447,115.0
00027451,267.0
00027459,26.0
00027462,1274.0
00027464,0.0
00027465,0.0
00027478,510.0
00027524,0.0
00027565,162180.0
00027591,0.0
00027592,0.0
00027615,0.0
00027622,0.0
00027647,0.0
00027655,0.0
00027693,0.0
00027694,74.0
00027727,0.0
00027730,0.0
00027731,0.0
00027733,9447.0
00027736,0.0
00027769,0.0
00027783,0.0
00027790,0.0
00027800,0.0
00027801,0.0
00027821,0.0
00027843,0.0
00027857,865.0
00027929,0.0
00027935,0.0
00028102,1009.0
00028123,0.0
00028133,152.0
00028189,0.0
00028244,1.0
00028248,0.0
00028254,0.0
00028266,14.0
00028290,1322.0
00028338,17.0
00028355,0.0
00028374,2.0
00028405,0.0
00028448,150.0
00028456,543.0
00028457,0.0
00028464,0.0
00028483,0.0
00028484,0.0
00028492,0.0
00028540,0.0
00028653,0.0
00028683,0.0
00028695,0.0
00028701,0.0
00028745,0.0
00028766,0.0
00028780,0.0
00028870,0.0
00028941,0.0
00028947,0.0
00028949,0.0
00028966,206.0
00029010,0.0
00029011,0.0
00029024,0.0
00029040,0.0
00029058,0.0
00029106,0.0
00029132,0.0
00029146,0.0
00029151,6574.0
00029197,0.0
00029247,8.0
00029299,0.0
00029301,0.0
00029371,3.0
00029375,0.0
00029381,0.0
00029401,0.0
00029429,0.0
00029478,0.0
00029480,0.0
00029509,0.0
00029518,0.0
00029680,0.0
00029682,0.0
00029684,0.0
00029753,0.0
00029804,0.0
00029833,0.0
00029835,0.0
00029844,0.0
00029964,0.0
00030057,8064.0
00030072,0.0
00030151,72.0
00030155,0.0
00030156,0.0
00030165,0.0
00030166,0.0
00030167,0.0
00030270,0.0
00030339,0.0
00030346,0.0
00030347,0.0
00030366,0.0
00030382,0.0
00030443,0.0
00030507,0.0
00030508,0.0
00030561,712.0
00030564,1630.0
00030606,0.0
00030638,0.0
00030639,0.0
00030640,0.0
00030641,0.0
00030642,0.0
00030643,0.0
00030666,0.0
00030708,0.0
00030711,0.0
00030712,0.0
00030727,0.0
00030730,0.0
00030763,0.0
00030785,0.0
00030794,0.0
00030802,0.0
00030821,0.0
00030839,0.0
00030859,0.0
00030864,0.0
00030894,0.0
00030900,0.0
00030934,133.0
00030940,0.0
00030976,0.0
00030990,0.0
00030997,80.0
00031024,0.0
00031032,0.0
00031083,0.0
00031084,0.0
00031087,0.0
00031123,0.0
00031162,0.0
00031179,2327.0
00031235,78.0
00031239,2.0
00031271,0.0
00031275,0.0
00031276,0.0
00031294,4652.0
00031333,0.0
00031389,0.0
00031428,0.0
00031446,0.0
00031454,0.0
00031456,0.0
00031488,0.0
00031497,0.0
00031499,0.0
00031532,0.0
00031567,0.0
00031617,0.0
00031671,240.0
00031672,760.0
00031681,0.0
00031694,8.0
00031717,0.0
00031725,0.0
00031728,0.0
00031751,0.0
00031804,0.0
00031850,19.0
00031854,0.0
00031879,286.0
00031880,22.0
00031881,38.0
00031883,0.0
00031887,0.0
00031894,0.0
00031939,0.0
00031941,0.0
00032002,0.0
00032053,500.0
00032056,0.0
00032081,1704.0
00032096,0.0
00032157,0.0
00032158,1.0
00032189,0.0
00032194,1503.0
00032247,32.0
00032253,0.0
00032291,2.0
00032298,0.0
00032314,14.0
00032339,0.0
00032362,0.0
00032365,106.0
00032409,0.0
00032437,0.0
00032439,0.0
00032441,0.0
00032460,0.0
00032461,7.0
00032464,13.0
00032465,2.0
00032503,0.0
00032541,0.0
00032596,205.0
00032601,1070.0
00032613,0.0
00032615,78.0
00032667,19.0
00032672,35.0
00032674,6415.0
00032701,0.0
00032702,47.0
00032703,0.0
00032739,2766.0
00032740,0.0
00032741,825.0
00032743,0.0
00032747,0.0
00032836,0.0
00032840,0.0
00032853,0.0
00032923,0.0
00032931,0.0
00032932,0.0
00033027,137.0
00033050,0.0
00033094,0.0
00033097,0.0
00033132,0.0
00033146,0.0
00033149,96.0
00033237,0.0
00033257,0.0
00033263,4.0
00033334,179.0
00033344,0.0
00033381,34955.0
00033384,67.0
00033385,63.0
00033456,32.0
00033478,0.0
00033543,0.0
00033595,0.0
00033622,0.0
00033671,95.0
00033777,0.0
00033799,0.0
00033826,0.0
00033856,0.0
00033905,0.0
00033966,0.0
00033971,0.0
00033999,2.0
00034003,0.0
00034004,0.0
00034011,0.0
00034014,34.0
00034018,0.0
00034019,1190.0
00034021,0.0
00034033,18.0
00034036,2100.0
00034083,0.0
00034095,0.0
00034097,20.0
00034209,0.0
00034223,532.0
00034231,0.0
00034252,2347.0
00034335,0.0
00034351,11538.0
00034355,19646.0
00034418,0.0
00034419,0.0
00034440,0.0
00034448,0.0
00034449,0.0
00034450,0.0
00034471,364.0
00034571,0.0
00034573,0.0
00034576,0.0
00034635,0.0
00034658,0.0
00034685,0.0
00034694,0.0
00034715,0.0
00034717,0.0
00034721,0.0
00034726,549.0
00034737,3010.0
00034755,0.0
00034853,4687.0
00034887,0.0
00034929,0.0
00034937,0.0
00034976,0.0
00034984,343.0
00034990,1053.0
00035033,0.0
00035042,0.0
00035044,0.0
00035125,6698.0
00035151,0.0
00035157,291.0
00035159,102.0
00035166,0.0
